title	authors	url	session
Automating DBSCAN via Deep Reinforcement Learning.	Ruitong Zhang, Hao Peng, Yingtong Dou, Jia Wu, Qingyun Sun, Yangyang Li, Jingyi Zhang, Philip S. Yu	https://doi.org/10.1145/3511808.3557245	CIKM'22 Full Papers
GBERT: Pre-training User representations for Ephemeral Group Recommendation.	Song Zhang, Nan Zheng, Danli Wang	https://doi.org/10.1145/3511808.3557330	CIKM'22 Full Papers
DeepVT: Deep View-Temporal Interaction Network for News Recommendation.	Xuanyu Zhang, Qing Yang, Dongliang Xu	https://doi.org/10.1145/3511808.3557284	CIKM'22 Full Papers
RuDi: Explaining Behavior Sequence Models by Automatic Statistics Generation and Rule Distillation.	Yao Zhang, Yun Xiong, Yiheng Sun, Caihua Shan, Tian Lu, Hui Song, Yangyong Zhu	https://doi.org/10.1145/3511808.3557441	CIKM'22 Full Papers
Cross-domain Cross-architecture Black-box Attacks on Fine-tuned Models with Transferred Evolutionary Strategies.	Yinghua Zhang, Yangqiu Song, Kun Bai, Qiang Yang	https://doi.org/10.1145/3511808.3557276	CIKM'22 Full Papers
Towards Understanding the Overfitting Phenomenon of Deep Click-Through Rate Models.	Zhao-Yu Zhang, Xiang-Rong Sheng, Yujing Zhang, Biye Jiang, Shuguang Han, Hongbo Deng, Bo Zheng	https://doi.org/10.1145/3511808.3557479	CIKM'22 Full Papers
MAE4Rec: Storage-saving Transformer for Sequential Recommendations.	Kesen Zhao, Xiangyu Zhao, Zijian Zhang, Muyang Li	https://doi.org/10.1145/3511808.3557461	CIKM'22 Full Papers
CPEE: Civil Case Judgment Prediction centering on the Trial Mode of Essential Elements.	Lili Zhao, Linan Yue, Yanqing An, Yuren Zhang, Jun Yu, Qi Liu, Enhong Chen	https://doi.org/10.1145/3511808.3557273	CIKM'22 Full Papers
Two-Level Graph Path Reasoning for Conversational Recommendation with User Realistic Preference.	Rongmei Zhao, Shenggen Ju, Jian Peng, Ning Yang, Fanli Yan, Siyu Sun	https://doi.org/10.1145/3511808.3557482	CIKM'22 Full Papers
End-to-end Modularity-based Community Co-partition in Bipartite Networks.	Cangqi Zhou, Yuxiang Wang, Jing Zhang, Jiqiong Jiang, Dianming Hu	https://doi.org/10.1145/3511808.3557309	CIKM'22 Full Papers
MentorGNN: Deriving Curriculum for Pre-Training GNNs.	Dawei Zhou, Lecheng Zheng, Dongqi Fu, Jiawei Han, Jingrui He	https://doi.org/10.1145/3511808.3557393	CIKM'22 Full Papers
D-HYPR: Harnessing Neighborhood Modeling and Asymmetry Preservation for Digraph Representation Learning.	Honglu Zhou, Advith Chegu, Samuel S. Sohn, Zuohui Fu, Gerard de Melo, Mubbasir Kapadia	https://doi.org/10.1145/3511808.3557344	CIKM'22 Full Papers
Multi-task Learning with Adaptive Global Temporal Structure for Predicting Alzheimer's Disease Progression.	Menghui Zhou, Yu Zhang, Tong Liu, Yun Yang, Po Yang	https://doi.org/10.1145/3511808.3557406	CIKM'22 Full Papers
Adversarial Robustness through Bias Variance Decomposition: A New Perspective for Federated Learning.	Yao Zhou, Jun Wu, Haixun Wang, Jingrui He	https://doi.org/10.1145/3511808.3557232	CIKM'22 Full Papers
Decoupled Hyperbolic Graph Attention Network for Modeling Substitutable and Complementary Item Relationships.	Zhiheng Zhou, Tao Wang, Linfang Hou, Xinyuan Zhou, Mian Ma, Zhuoye Ding	https://doi.org/10.1145/3511808.3557281	CIKM'22 Full Papers
Personalized Query Suggestion with Searching Dynamic Flow for Online Recruitment.	Zile Zhou, Xiao Zhou, Mingzhe Li, Yang Song, Tao Zhang, Rui Yan	https://doi.org/10.1145/3511808.3557416	CIKM'22 Full Papers
From Easy to Hard: A Dual Curriculum Learning Framework for Context-Aware Document Ranking.	Yutao Zhu, Jian-Yun Nie, Yixuan Su, Haonan Chen, Xinyu Zhang, Zhicheng Dou	https://doi.org/10.1145/3511808.3557328	CIKM'22 Full Papers
Robust Node Classification on Graphs: Jointly from Bayesian Label Transition and Topology-based Label Propagation.	Jun Zhuang, Mohammad Al Hasan	https://doi.org/10.1145/3511808.3557437	CIKM'22 Full Papers
Tiger: Transferable Interest Graph Embedding for Domain-Level Zero-Shot Recommendation.	Jianhuan Zhuo, Jianxun Lian, Lanling Xu, Ming Gong, Linjun Shou, Daxin Jiang, Xing Xie, Yinliang Yue	https://doi.org/10.1145/3511808.3557472	CIKM'22 Full Papers
Improving Knowledge-aware Recommendation with Multi-level Interactive Contrastive Learning.	Ding Zou, Wei Wei, Ziyang Wang, Xian-Ling Mao, Feida Zhu, Rui Fang, Dangyang Chen	https://doi.org/10.1145/3511808.3557358	CIKM'22 Full Papers
Hierarchical Conversational Preference Elicitation with Bandit Feedback.	Jinhang Zuo, Songwen Hu, Tong Yu, Shuai Li, Handong Zhao, Carlee Joe-Wong	https://doi.org/10.1145/3511808.3557347	CIKM'22 Full Papers
A Case Study in Educational Recommenders: Recommending Music Partitures at Tomplay.	Ahmad Ajalloeian, Michalis Vlachos, Johannes Schneider, Alexis Steinmann	https://doi.org/10.1145/3511808.3557111	CIKM'22 Applied Research Papers
E-Commerce Promotions Personalization via Online Multiple-Choice Knapsack with Uplift Modeling.	Javier Albert, Dmitri Goldenberg	https://doi.org/10.1145/3511808.3557100	CIKM'22 Applied Research Papers
Will This Online Shopping Session Succeed? Predicting Customer's Purchase Intention Using Embeddings.	Miguel Alves Gomes, Richard Meyes, Philipp Meisen, Tobias Meisen	https://doi.org/10.1145/3511808.3557127	CIKM'22 Applied Research Papers
Improving Text-based Similar Product Recommendation for Dynamic Product Advertising at Yahoo.	Xiao Bai, Lei Duan, Richard Tang, Gaurav Batra, Ritesh Agrawal	https://doi.org/10.1145/3511808.3557129	CIKM'22 Applied Research Papers
Efficient and Effective SPARQL Autocompletion on Very Large Knowledge Graphs.	Hannah Bast, Johannes Kalmbach, Theresa Klumpp, Florian Kramer, Niklas Schnelle	https://doi.org/10.1145/3511808.3557093	CIKM'22 Applied Research Papers
Graph Neural Networks Pretraining Through Inherent Supervision for Molecular Property Prediction.	Roy Benjamin, Uriel Singer, Kira Radinsky	https://doi.org/10.1145/3511808.3557085	CIKM'22 Applied Research Papers
Debiased Balanced Interleaving at Amazon Search.	Nan Bi, Pablo Castells, Daniel Gilbert, Slava Galperin, Patrick Tardif, Sachin Ahuja	https://doi.org/10.1145/3511808.3557123	CIKM'22 Applied Research Papers
A Relevant and Diverse Retrieval-enhanced Data Augmentation Framework for Sequential Recommendation.	Shuqing Bian, Wayne Xin Zhao, Jinpeng Wang, Ji-Rong Wen	https://doi.org/10.1145/3511808.3557071	CIKM'22 Applied Research Papers
Fooling MOSS Detection with Pretrained Language Models.	Stella Biderman, Edward Raff	https://doi.org/10.1145/3511808.3557079	CIKM'22 Applied Research Papers
A Context-Enhanced Transformer with Abbr-Recover Policy for Chinese Abbreviation Prediction.	Kaiyan Cao, Deqing Yang, Jingping Liu, Jiaqing Liang, Yanghua Xiao, Feng Wei, Baohua Wu, Quan Lu	https://doi.org/10.1145/3511808.3557074	CIKM'22 Applied Research Papers
Simulation-Informed Revenue Extrapolation with Confidence Estimate for Scaleup Companies Using Scarce Time-Series Data.	Lele Cao, Sonja Horn, Vilhelm von Ehrenheim, Richard Anselmo Stahl, Henrik Landgren	https://doi.org/10.1145/3511808.3557110	CIKM'22 Applied Research Papers
GIFT: Graph-guIded Feature Transfer for Cold-Start Video Click-Through Rate Prediction.	Yi Cao, Sihao Hu, Yu Gong, Zhao Li, Yazheng Yang, Qingwen Liu, Shouling Ji	https://doi.org/10.1145/3511808.3557120	CIKM'22 Applied Research Papers
Sampling Is All You Need on Modeling Long-Term User Behaviors for CTR Prediction.	Yue Cao, Xiaojiang Zhou, Jiaqi Feng, Peihao Huang, Yao Xiao, Dayao Chen, Sheng Chen	https://doi.org/10.1145/3511808.3557082	CIKM'22 Applied Research Papers
Numerical Feature Representation with Hybrid N-ary Encoding.	Bo Chen, Huifeng Guo, Weiwen Liu, Yue Ding, Yunzhe Li, Wei Guo, Yichao Wang, Zhicheng He, Ruiming Tang, Rui Zhang	https://doi.org/10.1145/3511808.3557090	CIKM'22 Applied Research Papers
Generating Persuasive Responses to Customer Reviews with Multi-Source Prior Knowledge in E-commerce.	Bo Chen, Jiayi Liu, Mieradilijiang Maimaiti, Xing Gao, Ji Zhang	https://doi.org/10.1145/3511808.3557122	CIKM'22 Applied Research Papers
Hierarchically Constrained Adaptive Ad Exposure in Feeds.	Dagui Chen, Qi Yan, Chunjie Chen, Zhenzhe Zheng, Yangsu Liu, Zhenjia Ma, Chuan Yu, Jian Xu, Bo Zheng	https://doi.org/10.1145/3511808.3557103	CIKM'22 Applied Research Papers
Approximate Nearest Neighbor Search under Neural Similarity Metric for Large-Scale Recommendation.	Rihan Chen, Bin Liu, Han Zhu, Yaoxuan Wang, Qi Li, Buting Ma, Qingbo Hua, Jun Jiang, Yunlong Xu, Hongbo Deng, Bo Zheng	https://doi.org/10.1145/3511808.3557098	CIKM'22 Applied Research Papers
ReLiable: Offline Reinforcement Learning for Tactical Strategies in Professional Basketball Games.	Xiusi Chen, Jyun-Yu Jiang, Kun Jin, Yichao Zhou, Mingyan Liu, P. Jeffrey Brantingham, Wei Wang	https://doi.org/10.1145/3511808.3557105	CIKM'22 Applied Research Papers
Mitigating Biases in Student Performance Prediction via Attention-Based Personalized Federated Learning.	Yun-Wei Chu, Seyyedali Hosseinalipour, Elizabeth Tenorio, Laura M. Cruz Castro, Kerrie A. Douglas, Andrew Lan, Christopher G. Brinton	https://doi.org/10.1145/3511808.3557108	CIKM'22 Applied Research Papers
Hierarchical Capsule Prediction Network for Marketing Campaigns Effect.	Zhixuan Chu, Hui Ding, Guang Zeng, Yuchen Huang, Tan Yan, Yulin Kang, Sheng Li	https://doi.org/10.1145/3511808.3557099	CIKM'22 Applied Research Papers
Detecting Environmental Violations with Satellite Imagery in Near Real Time: Land Application under the Clean Water Act.	Ben Chugg, Nicolas Rothbacher, Alex Feng, Xiaoqi Long, Daniel E. Ho	https://doi.org/10.1145/3511808.3557104	CIKM'22 Applied Research Papers
DuMapper: Towards Automatic Verification of Large-Scale POIs with Street Views at Baidu Maps.	Miao Fan, Jizhou Huang, Haifeng Wang	https://doi.org/10.1145/3511808.3557097	CIKM'22 Applied Research Papers
Towards Practical Large Scale Non-Linear Semi-Supervised Learning with Balancing Constraints.	Zhengqing Gao, Huimin Wu, Martin Takác, Bin Gu	https://doi.org/10.1145/3511808.3557150	CIKM'22 Applied Research Papers
Cascaded Debiasing: Studying the Cumulative Effect of Multiple Fairness-Enhancing Interventions.	Bhavya Ghai, Mihir Mishra, Klaus Mueller	https://doi.org/10.1145/3511808.3557155	CIKM'22 Applied Research Papers
RecipeMind:  Guiding Ingredient Choices from Food Pairing to Recipe Completion using Cascaded Set Transformer.	Mogan Gim, Donghee Choi, Kana Maruyama, Jihun Choi, Hajung Kim, Donghyeon Park, Jaewoo Kang	https://doi.org/10.1145/3511808.3557092	CIKM'22 Applied Research Papers
Real-time Short Video Recommendation on Mobile Devices.	Xudong Gong, Qinlin Feng, Yuan Zhang, Jiangling Qin, Weijie Ding, Biao Li, Peng Jiang, Kun Gai	https://doi.org/10.1145/3511808.3557065	CIKM'22 Applied Research Papers
Towards Fairer Classifier via True Fairness Score Path.	Bin Gu, Zhou Zhai, Xiang Li, Heng Huang	https://doi.org/10.1145/3511808.3557109	CIKM'22 Applied Research Papers
UDM: A Unified Deep Matching Framework in Recommender Systems.	Long Guo, Fei Fang, Binqiang Zhao, Bin Cui	https://doi.org/10.1145/3511808.3557069	CIKM'22 Applied Research Papers
Sentaur: Sensor Observable Data Model for Smart Spaces.	Peeyush Gupta, Sharad Mehrotra, Shantanu Sharma, Roberto Yus, Nalini Venkatasubramanian	https://doi.org/10.1145/3511808.3557147	CIKM'22 Applied Research Papers
Addressing Cold Start in Product Search via Empirical Bayes.	Cuize Han, Pablo Castells, Parth Gupta, Xu Xu, Vamsi Salaka	https://doi.org/10.1145/3511808.3557066	CIKM'22 Applied Research Papers
PROPN: Personalized Probabilistic Strategic Parameter Optimization in Recommendations.	Pengfei He, Haochen Liu, Xiangyu Zhao, Hui Liu, Jiliang Tang	https://doi.org/10.1145/3511808.3557130	CIKM'22 Applied Research Papers
BLUTune: Query-informed Multi-stage IBM Db2 Tuning via ML.	Connor Henderson, Spencer Bryson, Vincent Corvinelli, Parke Godfrey, Piotr Mierzejewski, Jaroslaw Szlichta, Calisto Zuzarte	https://doi.org/10.1145/3511808.3557117	CIKM'22 Applied Research Papers
DuETA: Traffic Congestion Propagation Pattern Modeling via Efficient Graph Learning for ETA Prediction at Baidu Maps.	Jizhou Huang, Zhengjie Huang, Xiaomin Fang, Shikun Feng, Xuyi Chen, Jiaxiang Liu, Haitao Yuan, Haifeng Wang	https://doi.org/10.1145/3511808.3557091	CIKM'22 Applied Research Papers
DuIVRS: A Telephonic Interactive Voice Response System for Large-Scale POI Attribute Acquisition at Baidu Maps.	Jizhou Huang, Haifeng Wang, Shaolei Wang	https://doi.org/10.1145/3511808.3557131	CIKM'22 Applied Research Papers
Incorporating Fairness in Large-scale Evacuation Planning.	Kazi Ashik Islam, Da Qi Chen, Madhav V. Marathe, Henning S. Mortveit, Samarth Swarup, Anil Vullikanti	https://doi.org/10.1145/3511808.3557075	CIKM'22 Applied Research Papers
Bridging Self-Attention and Time Series Decomposition for Periodic Forecasting.	Song Jiang, Tahin Syed, Xuan Zhu, Joshua Levy, Boris Aronchik, Yizhou Sun	https://doi.org/10.1145/3511808.3557077	CIKM'22 Applied Research Papers
Adaptive Domain Interest Network for Multi-domain Recommendation.	Yuchen Jiang, Qi Li, Han Zhu, Jinbei Yu, Jin Li, Ziru Xu, Huihui Dong, Bo Zheng	https://doi.org/10.1145/3511808.3557137	CIKM'22 Applied Research Papers
RaDaR: A Real-Word Dataset for AI powered Run-time Detection of Cyber-Attacks.	Sareena Karapoola, Nikhilesh Singh, Chester Rebeiro, V. Kamakoti	https://doi.org/10.1145/3511808.3557121	CIKM'22 Applied Research Papers
PAVE: Lazy-MDP based Ensemble to Improve Recall of Product Attribute Extraction Models.	Kushal Kumar, Anoop S. V. K. K. Saladi	https://doi.org/10.1145/3511808.3557119	CIKM'22 Applied Research Papers
Billion-user Customer Lifetime Value Prediction: An Industrial-scale Solution from Kuaishou.	Kunpeng Li, Guangcui Shao, Naijun Yang, Xiao Fang, Yang Song	https://doi.org/10.1145/3511808.3557152	CIKM'22 Applied Research Papers
An Adaptive Framework for Confidence-constraint Rule Set Learning Algorithm in Large Dataset.	Meng Li, Lu Yu, Ya-Lin Zhang, Xiaoguang Huang, Qitao Shi, Qing Cui, Xinxing Yang, Longfei Li, Wei Zhu, Yanming Fang, Jun Zhou	https://doi.org/10.1145/3511808.3557088	CIKM'22 Applied Research Papers
Query Rewriting in TaoBao Search.	Sen Li, Fuyu Lv, Taiwei Jin, Guiyang Li, Yukun Zheng, Tao Zhuang, Qingwen Liu, Xiaoyi Zeng, James T. Kwok, Qianli Ma	https://doi.org/10.1145/3511808.3557068	CIKM'22 Applied Research Papers
Cognitive Diagnosis Focusing on Knowledge Concepts.	Sheng Li, Quanlong Guan, Liangda Fang, Fang Xiao, Zhenyu He, Yizhou He, Weiqi Luo	https://doi.org/10.1145/3511808.3557096	CIKM'22 Applied Research Papers
Predicting Multi-level Socioeconomic Indicators from Structural Urban Imagery.	Tong Li, Shiduo Xin, Yanxin Xi, Sasu Tarkoma, Pan Hui, Yong Li	https://doi.org/10.1145/3511808.3557153	CIKM'22 Applied Research Papers
IntTower: The Next Generation of Two-Tower Model for Pre-Ranking System.	Xiangyang Li, Bo Chen, Huifeng Guo, Jingjie Li, Chenxu Zhu, Xiang Long, Sujian Li, Yichao Wang, Wei Guo, Longxia Mao, Jinxing Liu, Zhenhua Dong, Ruiming Tang	https://doi.org/10.1145/3511808.3557072	CIKM'22 Applied Research Papers
PlatoGL: Effective and Scalable Deep Graph Learning System for Graph-enhanced Real-Time Recommendation.	Dandan Lin, Shijie Sun, Jingtao Ding, Xuehan Ke, Hao Gu, Xing Huang, Chonggang Song, Xuri Zhang, Lingling Yi, Jie Wen, Chuan Chen	https://doi.org/10.1145/3511808.3557084	CIKM'22 Applied Research Papers
Sparse Attentive Memory Network for Click-through Rate Prediction with Long Sequences.	Qianying Lin, Wen-Ji Zhou, Yanshi Wang, Qing Da, Qing-Guo Chen, Bing Wang	https://doi.org/10.1145/3511808.3557095	CIKM'22 Applied Research Papers
Knowledge Enhanced Multi-Interest Network for the Generation of Recommendation Candidates.	Danyang Liu, Yuji Yang, Mengdi Zhang, Wei Wu, Xing Xie, Guangzhong Sun	https://doi.org/10.1145/3511808.3557114	CIKM'22 Applied Research Papers
Multi-Faceted Hierarchical Multi-Task Learning for Recommender Systems.	Junning Liu, Xinjian Li, Bo An, Zijie Xia, Xu Wang	https://doi.org/10.1145/3511808.3557140	CIKM'22 Applied Research Papers
BRIGHT - Graph Neural Networks in Real-time Fraud Detection.	Mingxuan Lu, Zhichao Han, Susie Xi Rao, Zitao Zhang, Yang Zhao, Yinan Shan, Ramesh Raghunathan, Ce Zhang, Jiawei Jiang	https://doi.org/10.1145/3511808.3557136	CIKM'22 Applied Research Papers
STARDOM: Semantic Aware Deep Hierarchical Forecasting Model for Search Traffic Prediction.	Yucheng Lu, Qiang Ji, Liang Wang, Tianshu Wu, Hongbo Deng, Jian Xu, Bo Zheng	https://doi.org/10.1145/3511808.3557102	CIKM'22 Applied Research Papers
Towards Fair Workload Assessment via Homogeneous Order Grouping in Last-mile Delivery.	Wenjun Lyu, Kexin Zhang, Baoshen Guo, Zhiqing Hong, Guang Yang, Guang Wang, Yu Yang, Yunhuai Liu, Desheng Zhang	https://doi.org/10.1145/3511808.3557132	CIKM'22 Applied Research Papers
Efficient Compression Method for Roadside LiDAR Data.	Md. Parvez Mollah, Biplob Debnath, Murugan Sankaradas, Srimat Chakradhar, Abdullah Mueen	https://doi.org/10.1145/3511808.3557144	CIKM'22 Applied Research Papers
MEMENTO: Neural Model for Estimating Individual Treatment Effects for Multiple Treatments.	Abhirup Mondal, Anirban Majumder, Vineet Chaoji	https://doi.org/10.1145/3511808.3557125	CIKM'22 Applied Research Papers
Ensure A/B Test Quality at Scale with Automated Randomization Validation and Sample Ratio Mismatch Detection.	Keyu Nie, Zezhong Zhang, Bingquan Xu, Ted Tao Yuan	https://doi.org/10.1145/3511808.3557087	CIKM'22 Applied Research Papers
MIC: Model-agnostic Integrated Cross-channel Recommender.	Ping Nie, Yujie Lu, Shengyu Zhang, Ming Zhao, Ruobing Xie, William Yang Wang, Yi Ren	https://doi.org/10.1145/3511808.3557081	CIKM'22 Applied Research Papers
Guided Text-based Item Exploration.	Behrooz Omidvar-Tehrani, Aurélien Personnaz, Sihem Amer-Yahia	https://doi.org/10.1145/3511808.3557141	CIKM'22 Applied Research Papers
Multimodal Meta-Learning for Cold-Start Sequential Recommendation.	Xingyu Pan, Yushuo Chen, Changxin Tian, Zihan Lin, Jinpeng Wang, He Hu, Wayne Xin Zhao	https://doi.org/10.1145/3511808.3557101	CIKM'22 Applied Research Papers
Learning-to-Spell: Weak Supervision based Query Correction in E-Commerce Search with Small Strong Labels.	Madhura Pande, Vishal Kakkar, Manish Bansal, Surender Kumar, Chinmay Sharma, Himanshu Malhotra, Praneet Mehta	https://doi.org/10.1145/3511808.3557113	CIKM'22 Applied Research Papers
Observability of SQL Hints in Oracle.	Krishna Kantikiran Pasupuleti, Dinesh Das, Satyanarayana R. Valluri, Mohamed Zaït	https://doi.org/10.1145/3511808.3557124	CIKM'22 Applied Research Papers
High Availability Framework and Query Fault Tolerance for Hybrid Distributed Database Systems.	Krishna Kantikiran Pasupuleti, Boris Klots, Vijayakrishnan Nagarajan, Ananthakiran Kandukuri, Nipun Agarwal	https://doi.org/10.1145/3511808.3557086	CIKM'22 Applied Research Papers
Sub-Task Imputation via Self-Labelling to Train Image Moderation Models on Sparse Noisy Data.	Indraneil Paul, Sumit Negi	https://doi.org/10.1145/3511808.3557149	CIKM'22 Applied Research Papers
MOOMIN: Deep Molecular Omics Network for Anti-Cancer Drug Combination Therapy.	Benedek Rozemberczki, Anna Gogleva, Sebastian Nilsson, Gavin Edwards, Andriy Nikolov, Eliseo Papa	https://doi.org/10.1145/3511808.3557146	CIKM'22 Applied Research Papers
e-CLIP: Large-Scale Vision-Language Representation Learning in E-commerce.	Wonyoung Shin, Jonghun Park, Taekang Woo, Yongwoo Cho, Kwangjin Oh, Hwanjun Song	https://doi.org/10.1145/3511808.3557067	CIKM'22 Applied Research Papers
Selective Tensorized Multi-layer LSTM for Orbit Prediction.	Youjin Shin, Eun-Ju Park, Simon S. Woo, Okchul Jung, Daewon Chung	https://doi.org/10.1145/3511808.3557138	CIKM'22 Applied Research Papers
PEMP: Leveraging Physics Properties to Enhance Molecular Property Prediction.	Yuancheng Sun, Yimeng Chen, Weizhi Ma, Wenhao Huang, Kang Liu, Zhiming Ma, Wei-Ying Ma, Yanyan Lan	https://doi.org/10.1145/3511808.3557142	CIKM'22 Applied Research Papers
WARNER: Weakly-Supervised Neural Network to Identify Eviction Filing Hotspots in the Absence of Court Records.	Maryam Tabar, Wooyong Jung, Amulya Yadav, Owen Wilson Chavez, Ashley Flores, Dongwon Lee	https://doi.org/10.1145/3511808.3557128	CIKM'22 Applied Research Papers
A Dual Channel Intent Evolution Network for Predicting Period-Aware Travel Intentions at Fliggy.	Wanjie Tao, Zhang-Hua Fu, Liangyue Li, Zulong Chen, Hong Wen, Yuanyuan Liu, Qijie Shen, Peilin Chen	https://doi.org/10.1145/3511808.3557135	CIKM'22 Applied Research Papers
Towards an Awareness of Time Series Anomaly Detection Models' Adversarial Vulnerability.	Shahroz Tariq, Binh M. Le, Simon S. Woo	https://doi.org/10.1145/3511808.3557073	CIKM'22 Applied Research Papers
CTRL: Cooperative Traffic Tolling via Reinforcement Learning.	Yiheng Wang, Hexi Jin, Guanjie Zheng	https://doi.org/10.1145/3511808.3557112	CIKM'22 Applied Research Papers
Learning List-wise Representation in Reinforcement Learning for Ads Allocation with Multiple Auxiliary Tasks.	Ze Wang, Guogang Liao, Xiaowen Shi, Xiaoxu Wu, Chuheng Zhang, Yongkang Wang, Xingxing Wang, Dong Wang	https://doi.org/10.1145/3511808.3557094	CIKM'22 Applied Research Papers
DuARUS: Automatic Geo-object Change Detection with Street-view Imagery for Updating Road Database at Baidu Maps.	Deguo Xia, Jizhou Huang, Jianzhong Yang, Xiyan Liu, Haifeng Wang	https://doi.org/10.1145/3511808.3557118	CIKM'22 Applied Research Papers
DuTraffic: Live Traffic Condition Prediction with Trajectory Data and Street Views at Baidu Maps.	Deguo Xia, Xiyan Liu, Wei Zhang, Hui Zhao, Chengzhou Li, Weiming Zhang, Jizhou Huang, Haifeng Wang	https://doi.org/10.1145/3511808.3557151	CIKM'22 Applied Research Papers
Temporal and Heterogeneous Graph Neural Network for Financial Time Series Prediction.	Sheng Xiang, Dawei Cheng, Chencheng Shang, Ying Zhang, Yuqi Liang	https://doi.org/10.1145/3511808.3557089	CIKM'22 Applied Research Papers
Multi-Agent Reinforcement Learning for Network Load Balancing in Data Center.	Zhiyuan Yao, Zihan Ding, Thomas H. Clausen	https://doi.org/10.1145/3511808.3557133	CIKM'22 Applied Research Papers
An Actor-critic Reinforcement Learning Model for Optimal Bidding in Online Display Advertising.	Congde Yuan, Mengzhuo Guo, Chaoneng Xiang, Shuangyang Wang, Guoqing Song, Qingpeng Zhang	https://doi.org/10.1145/3511808.3557064	CIKM'22 Applied Research Papers
Offline Reinforcement Learning for Mobile Notifications.	Yiping Yuan, Ajith Muralidharan, Preetam Nandy, Miao Cheng, Prakruthi Prabhakar	https://doi.org/10.1145/3511808.3557083	CIKM'22 Applied Research Papers
Hierarchical Reinforcement Learning using Gaussian Random Trajectory Generation in Autonomous Furniture Assembly.	Won Joon Yun, David Mohaisen, Soyi Jung, Jong-Kook Kim, Joongheon Kim	https://doi.org/10.1145/3511808.3557078	CIKM'22 Applied Research Papers
Graph-based Weakly Supervised Framework for Semantic Relevance Learning in E-commerce.	Zhiyuan Zeng, Yuzhi Huang, Tianshu Wu, Hongbo Deng, Jian Xu, Bo Zheng	https://doi.org/10.1145/3511808.3557143	CIKM'22 Applied Research Papers
QuickSkill: Novice Skill Estimation in Online Multiplayer Games.	Chaoyun Zhang, Kai Wang, Hao Chen, Ge Fan, Yingjie Li, Lifang Wu, Bingchao Zheng	https://doi.org/10.1145/3511808.3557070	CIKM'22 Applied Research Papers
SwiftPruner: Reinforced Evolutionary Pruning for Efficient Ad Relevance.	Li Lyna Zhang, Youkow Homma, Yujing Wang, Min Wu, Mao Yang, Ruofei Zhang, Ting Cao, Wei Shen	https://doi.org/10.1145/3511808.3557139	CIKM'22 Applied Research Papers
Measuring Friendship Closeness: A Perspective of Social Identity Theory.	Shiqi Zhang, Jiachen Sun, Wenqing Lin, Xiaokui Xiao, Bo Tang	https://doi.org/10.1145/3511808.3557076	CIKM'22 Applied Research Papers
Scenario-Adaptive and Self-Supervised Model for Multi-Scenario Personalized Recommendation.	Yuanliang Zhang, Xiaofeng Wang, Jinxin Hu, Ke Gao, Chenyi Lei, Fei Fang	https://doi.org/10.1145/3511808.3557154	CIKM'22 Applied Research Papers
KEEP: An Industrial Pre-Training Framework for Online Recommendation via Knowledge Extraction and Plugging.	Yujing Zhang, Zhangming Chan, Shuhao Xu, Weijie Bian, Shuguang Han, Hongbo Deng, Bo Zheng	https://doi.org/10.1145/3511808.3557106	CIKM'22 Applied Research Papers
Network Report: A Structured Description for Network Datasets.	Xinyi Zheng, Ryan A. Rossi, Nesreen K. Ahmed, Dominik Moritz	https://doi.org/10.1145/3511808.3557115	CIKM'22 Applied Research Papers
Towards Edge-Cloud Collaborative Machine Learning: A Quality-aware Task Partition Framework.	Zimu Zheng, Yunzhe Li, Han Song, Lanjun Wang, Fei Xia	https://doi.org/10.1145/3511808.3557080	CIKM'22 Applied Research Papers
A Practical Distributed ADMM Solver for Billion-Scale Generalized Assignment Problems.	Jun Zhou, Feng Qi, Zhigang Hua, Daohong Jian, Ziqi Liu, Hua Wu	https://doi.org/10.1145/3511808.3557148	CIKM'22 Applied Research Papers
SASNet: Stage-aware Sequential Matching for Online Travel Recommendation.	Fanwei Zhu, Zulong Chen, Fan Zhang, Jiazhen Lou, Hong Wen, Shui Liu, Qi Rao, Tengfei Yuan, Shenghua Ni, Jinxin Hu, Fuzhen Sun, Quan Lu	https://doi.org/10.1145/3511808.3557126	CIKM'22 Applied Research Papers
Breast Cancer Early Detection with Time Series Classification.	Haoren Zhu, Pengfei Zhao, Yiu-Pong Chan, Hong Kang, Dik Lun Lee	https://doi.org/10.1145/3511808.3557107	CIKM'22 Applied Research Papers
Cross-Domain Product Search with Knowledge Graph.	Rui Zhu, Yiming Zhao, Wei Qu, Zhongyi Liu, Chenliang Li	https://doi.org/10.1145/3511808.3557116	CIKM'22 Applied Research Papers
Approximated Doubly Robust Search Relevance Estimation.	Lixin Zou, Changying Hao, Hengyi Cai, Shuaiqiang Wang, Suqi Cheng, Zhicong Cheng, Wenwen Ye, Simiu Gu, Dawei Yin	https://doi.org/10.1145/3511808.3557145	CIKM'22 Applied Research Papers
Scaling Up Mass-Based Clustering.	Nidhi Ahlawat, Amit Awekar	https://doi.org/10.1145/3511808.3557691	CIKM'22 Short Papers
Probing the Robustness of Pre-trained Language Models for Entity Matching.	Mehdi Akbarian Rastaghi, Ehsan Kamalloo, Davood Rafiei	https://doi.org/10.1145/3511808.3557673	CIKM'22 Short Papers
SERF: Interpretable Sleep Staging using Embeddings, Rules, and Features.	Irfan Al-Hussaini, Cassie S. Mitchell	https://doi.org/10.1145/3511808.3557700	CIKM'22 Short Papers
