title	authors	url	session
Contrastive Learning of User Behavior Sequence for Context-Aware Document Ranking.	Yutao Zhu, Jian-Yun Nie, Zhicheng Dou, Zhengyi Ma, Xinyu Zhang, Pan Du, Xiaochen Zuo, Hao Jiang	https://doi.org/10.1145/3459637.3482243	Full Paper Track
Discovering Time-invariant Causal Structure from Temporal Data.	Saima Absar, Lu Zhang	https://doi.org/10.1145/3459637.3482086	Short Paper Track
VerSaChI: Finding Statistically Significant Subgraph Matches using Chebyshev's Inequality.	Shubhangi Agarwal, Sourav Dutta, Arnab Bhattacharya	https://doi.org/10.1145/3459637.3482217	Short Paper Track
Goal-Directed Extractive Summarization of Financial Reports.	Yash Agrawal, Vivek Anand, Manish Gupta, S. Arunachalam, Vasudeva Varma	https://doi.org/10.1145/3459637.3482113	Short Paper Track
Accurate Online Tensor Factorization for Temporal Tensor Streams with Missing Values.	Dawon Ahn, Seyun Kim, U Kang	https://doi.org/10.1145/3459637.3482048	Short Paper Track
Variational Graph Normalized AutoEncoders.	Seong-Jin Ahn, Myoung Ho Kim	https://doi.org/10.1145/3459637.3482215	Short Paper Track
Structure Aware Experience Replay for Incremental Learning in Graph-based Recommender Systems.	Kian Ahrabian, Yishi Xu, Yingxue Zhang, Jiapeng Wu, Yuening Wang, Mark Coates	https://doi.org/10.1145/3459637.3482193	Short Paper Track
How to Leverage a Multi-layered Transformer Language Model for Text Clustering: an Ensemble Approach.	Mira Ait Saada, François Role, Mohamed Nadif	https://doi.org/10.1145/3459637.3482121	Short Paper Track
Scalable Contrast Pattern Mining over Data Streams.	Elaheh Alipour Chavary, Sarah M. Erfani, Christopher Leckie	https://doi.org/10.1145/3459637.3482174	Short Paper Track
XPL-CF: Explainable Embeddings for Feature-based Collaborative Filtering.	Faisal M. Almutairi, Nicholas D. Sidiropoulos, Bo Yang	https://doi.org/10.1145/3459637.3482221	Short Paper Track
A Formal Analysis of Recommendation Quality of Adversarially-trained Recommenders.	Vito Walter Anelli, Yashar Deldjoo, Tommaso Di Noia, Felice Antonio Merra	https://doi.org/10.1145/3459637.3482046	Short Paper Track
BERT-QPP: Contextualized Pre-trained transformers for Query Performance Prediction.	Negar Arabzadeh, Maryam Khodabakhsh, Ebrahim Bagheri	https://doi.org/10.1145/3459637.3482063	Short Paper Track
Predicting Efficiency/Effectiveness Trade-offs for Dense vs. Sparse Retrieval Strategy Selection.	Negar Arabzadeh, Xinyi Yan, Charles L. A. Clarke	https://doi.org/10.1145/3459637.3482159	Short Paper Track
Understanding Multi-channel Customer Behavior in Retail.	Mozhdeh Ariannezhad, Sami Jullien, Pim Nauts, Min Fang, Sebastian Schelter, Maarten de Rijke	https://doi.org/10.1145/3459637.3482208	Short Paper Track
Time-Aware Recommender System via Continuous-Time Modeling.	Jianghan Bao, Yu Zhang	https://doi.org/10.1145/3459637.3482202	Short Paper Track
Anchor-based Collaborative Filtering.	Oren Barkan, Roy Hirsch, Ori Katz, Avi Caciularu, Noam Koenigstein	https://doi.org/10.1145/3459637.3482056	Short Paper Track
Grad-SAM: Explaining Transformers via Gradient Self-Attention Maps.	Oren Barkan, Edan Hauon, Avi Caciularu, Ori Katz, Itzik Malkiel, Omri Armstrong, Noam Koenigstein	https://doi.org/10.1145/3459637.3482126	Short Paper Track
Boosting Few-shot Abstractive Summarization with Auxiliary Tasks.	Qiwei Bi, Haoyuan Li, Hanfang Yang	https://doi.org/10.1145/3459637.3482066	Short Paper Track
Misbeliefs and Biases in Health-Related Searches.	Alexander Bondarenko, Ekaterina Shirshakova, Marina Driker, Matthias Hagen, Pavel Braslavski	https://doi.org/10.1145/3459637.3482141	Short Paper Track
Uncertainty-Aware Self-Training for Semi-Supervised Event Temporal Relation Extraction.	Pengfei Cao, Xinyu Zuo, Yubo Chen, Kang Liu, Jun Zhao, Wei Bi	https://doi.org/10.1145/3459637.3482207	Short Paper Track
Spectral Graph Attention Network with Fast Eigen-approximation.	Heng Chang, Yu Rong, Tingyang Xu, Wenbing Huang, Somayeh Sojoudi, Junzhou Huang, Wenwu Zhu	https://doi.org/10.1145/3459637.3482187	Short Paper Track
New Tight Relaxations of Rank Minimization for Multi-Task Learning.	Wei Chang, Feiping Nie, Rong Wang, Xuelong Li	https://doi.org/10.1145/3459637.3482154	Short Paper Track
Constructing Noise Free Economic Policy Uncertainty Index.	Chung-Chi Chen, Hen-Hsen Huang, Yu-Lieh Huang, Hsin-Hsi Chen	https://doi.org/10.1145/3459637.3482075	Short Paper Track
Distilling Numeral Information for Volatility Forecasting.	Chung-Chi Chen, Hen-Hsen Huang, Yu-Lieh Huang, Hsin-Hsi Chen	https://doi.org/10.1145/3459637.3482089	Short Paper Track
NQuAD: 70, 000+ Questions for Machine Comprehension of the Numerals in Text.	Chung-Chi Chen, Hen-Hsen Huang, Hsin-Hsi Chen	https://doi.org/10.1145/3459637.3482155	Short Paper Track
Mitigating Deep Double Descent by Concatenating Inputs.	John Chen, Qihan Wang, Anastasios Kyrillidis	https://doi.org/10.1145/3459637.3482142	Short Paper Track
Adversarial Reprogramming of Pretrained Neural Networks for Fraud Detection.	Lingwei Chen, Yujie Fan, Yanfang Ye	https://doi.org/10.1145/3459637.3482053	Short Paper Track
Adversarial Learning for Incentive Optimization in Mobile Payment Marketing.	Xuanying Chen, Zhining Liu, Li Yu, Sen Li, Lihong Gu, Xiaodong Zeng, Yize Tan, Jinjie Gu	https://doi.org/10.1145/3459637.3482052	Short Paper Track
MGNETS: Multi-Graph Neural Networks for Table Search.	Zhiyu Chen, Mohamed Trabelsi, Jeff Heflin, Dawei Yin, Brian D. Davison	https://doi.org/10.1145/3459637.3482140	Short Paper Track
Using Topic Modeling and Adversarial Neural Networks for Fake News Video Detection.	Hyewon Choi, Youngjoong Ko	https://doi.org/10.1145/3459637.3482212	Short Paper Track
Variational Cross-Network Embedding for Anonymized User Identity Linkage.	Xiaokai Chu, Xinxin Fan, Zhihua Zhu, Jingping Bi	https://doi.org/10.1145/3459637.3482214	Short Paper Track
ST-PIL: Spatial-Temporal Periodic Interest Learning for Next Point-of-Interest Recommendation.	Qiang Cui, Chenrui Zhang, Yafeng Zhang, Jinpeng Wang, Mingchen Cai	https://doi.org/10.1145/3459637.3482189	Short Paper Track
Historical Inertia: A Neglected but Powerful Baseline for Long Sequence Time-series Forecasting.	Yue Cui, Jiandong Xie, Kai Zheng	https://doi.org/10.1145/3459637.3482120	Short Paper Track
Does Adversarial Oversampling Help us?	Tanmoy Dam, Md Meftahul Ferdaus, Sreenatha G. Anavatti, Senthilnath Jayavelu, Hussein A. Abbass	https://doi.org/10.1145/3459637.3482091	Short Paper Track
Question Rewriting for Open-Domain Conversational QA: Best Practices and Limitations.	Marco Del Tredici, Gianni Barlacchi, Xiaoyu Shen, Weiwei Cheng, Adrià de Gispert	https://doi.org/10.1145/3459637.3482164	Short Paper Track
Towards Anomaly-resistant Graph Neural Networks via Reinforcement Learning.	Kaize Ding, Xuan Shan, Huan Liu	https://doi.org/10.1145/3459637.3482203	Short Paper Track
Simulated Annealing for Emotional Dialogue Systems.	Chengzhang Dong, Chenyang Huang, Osmar Zaïane, Lili Mou	https://doi.org/10.1145/3459637.3482182	Short Paper Track
Reevaluating the Change Point Detection Problem with Segment-based Bayesian Online Detection.	Erick Draayer, Huiping Cao, Yifan Hao	https://doi.org/10.1145/3459637.3482167	Short Paper Track
Is a Single Model Enough? MuCoS: A Multi-Model Ensemble Learning Approach for Semantic Code Search.	Lun Du, Xiaozhou Shi, Yanlin Wang, Ensheng Shi, Shi Han, Dongmei Zhang	https://doi.org/10.1145/3459637.3482127	Short Paper Track
Fair and Robust Classification Under Sample Selection Bias.	Wei Du, Xintao Wu	https://doi.org/10.1145/3459637.3482104	Short Paper Track
FairER: Entity Resolution With Fairness Constraints.	Vasilis Efthymiou, Kostas Stefanidis, Evaggelia Pitoura, Vassilis Christophides	https://doi.org/10.1145/3459637.3482105	Short Paper Track
Collaborative Experts Discovery in Social Coding Platforms.	Roohollah Etemadi, Morteza Zihayat, Kuan Feng, Jason Adelman, Ebrahim Bagheri	https://doi.org/10.1145/3459637.3482074	Short Paper Track
Recommending Datasets for Scientific Problem Descriptions.	Michael Färber, Ann-Kathrin Leisinger	https://doi.org/10.1145/3459637.3482166	Short Paper Track
Modeling Sequences as Distributions with Uncertainty for Sequential Recommendation.	Ziwei Fan, Zhiwei Liu, Shen Wang, Lei Zheng, Philip S. Yu	https://doi.org/10.1145/3459637.3482145	Short Paper Track
Towards Robustness to Label Noise in Text Classification via Noise Modeling.	Siddhant Garg, Goutham Ramakrishnan, Varun Thumbe	https://doi.org/10.1145/3459637.3482204	Short Paper Track
EasyFlinkCEP: Big Event Data Analytics for Everyone.	Nikos Giatrakos, Eleni Kougioumtzi, Antonios Kontaxakis, Antonios Deligiannakis, Yannis Kotidis	https://doi.org/10.1145/3459637.3482094	Short Paper Track
Density-Based Dynamic Curriculum Learning for Intent Detection.	Yantao Gong, Cao Liu, Jiazhen Yuan, Fan Yang, Xunliang Cai, Guanglu Wan, Jiansong Chen, Ruiyao Niu, Houfeng Wang	https://doi.org/10.1145/3459637.3482082	Short Paper Track
Using Neighborhood Context to Improve Information Extraction from Visual Documents Captured on Mobile Phones.	Kalpa Gunaratna, Vijay Srinivasan, Sandeep Nama, Hongxia Jin	https://doi.org/10.1145/3459637.3482211	Short Paper Track
Integrating Transductive and Inductive Embeddings Improves Link Prediction Accuracy.	Chitrank Gupta, Yash Jain, Abir De, Soumen Chakrabarti	https://doi.org/10.1145/3459637.3482125	Short Paper Track
CauSeR: Causal Session-based Recommendations for Handling Popularity Bias.	Priyanka Gupta, Ankit Sharma, Pankaj Malhotra, Lovekesh Vig, Gautam Shroff	https://doi.org/10.1145/3459637.3482071	Short Paper Track
Region Invariant Normalizing Flows for Mobility Transfer.	Vinayak Gupta, Srikanta Bedathur	https://doi.org/10.1145/3459637.3482169	Short Paper Track
Counterfactual Generative Smoothing for Imbalanced Natural Language Classification.	Hojae Han, Seungtaek Choi, Myeongho Jeong, Jin-Woo Park, Seung-won Hwang	https://doi.org/10.1145/3459637.3482077	Short Paper Track
GLocal-K: Global and Local Kernels for Recommender Systems.	Soyeon Caren Han, Taejun Lim, Siqu Long, Bernd Burgstaller, Josiah Poon	https://doi.org/10.1145/3459637.3482112	Short Paper Track
Unsupervised Cross-system Log Anomaly Detection via Domain Adaptation.	Xiao Han, Shuhan Yuan	https://doi.org/10.1145/3459637.3482209	Short Paper Track
Automatic Error Correction Using the Wikipedia Page Revision History.	Md. Kamrul Hasan, Mohammad Mahdavi	https://doi.org/10.1145/3459637.3482062	Short Paper Track
Cformer: Semi-Supervised Text Clustering Based on Pseudo Labeling.	Arezoo Hatefi, Xuan-Son Vu, Monowar H. Bhuyan, Frank Drewes	https://doi.org/10.1145/3459637.3482073	Short Paper Track
Centerpoint Query Authentication.	Magnus Haxen, Morten Raeburn, Peyman Afshani, Panagiotis Karras	https://doi.org/10.1145/3459637.3482072	Short Paper Track
Locker: Locally Constrained Self-Attentive Sequential Recommendation.	Zhankui He, Handong Zhao, Zhe Lin, Zhaowen Wang, Ajinkya Kale, Julian J. McAuley	https://doi.org/10.1145/3459637.3482136	Short Paper Track
LTPHM: Long-term Traffic Prediction based on Hybrid Model.	Chuyin Huang, Weiyang Kong, Genan Dai, Yubao Liu	https://doi.org/10.1145/3459637.3482138	Short Paper Track
Entity-aware Collaborative Relation Network with Knowledge Graph for Recommendation.	Ruoran Huang, Chuanqi Han, Li Cui	https://doi.org/10.1145/3459637.3482098	Short Paper Track
When is Nearest Neighbor Meaningful: Sequential Data.	Aaron Hui, Byron J. Gao	https://doi.org/10.1145/3459637.3482219	Short Paper Track
The Effect of News Article Quality on Ad Consumption.	Kojiro Iizuka, Yoshifumi Seki, Makoto P. Kato	https://doi.org/10.1145/3459637.3482201	Short Paper Track
CANCN-BERT: A Joint Pre-Trained Language Model for Classical and Modern Chinese.	Zijing Ji, Xin Wang, Yuxin Shen, Guozheng Rao	https://doi.org/10.1145/3459637.3482068	Short Paper Track
Robust Adaptive-weighting Multi-view Classification.	Bingbing Jiang, Junhao Xiang, Xingyu Wu, Wenda He, Libin Hong, Weiguo Sheng	https://doi.org/10.1145/3459637.3482173	Short Paper Track
ANEMONE: Graph Anomaly Detection with Multi-Scale Contrastive Learning.	Ming Jin, Yixin Liu, Yu Zheng, Lianhua Chi, Yuan-Fang Li, Shirui Pan	https://doi.org/10.1145/3459637.3482057	Short Paper Track
RABERT: Relation-Aware BERT for Target-Oriented Opinion Words Extraction.	Taegwan Kang, Minwoo Lee, Nakyeong Yang, Kyomin Jung	https://doi.org/10.1145/3459637.3482165	Short Paper Track
Question Answering using Web Lists.	Anoop R. Katti, Kai Hui, Adrià de Gispert, Hagen Fürstenau	https://doi.org/10.1145/3459637.3482163	Short Paper Track
CoSEM: Contextual and Semantic Embedding for App Usage Prediction.	Yonchanok Khaokaew, Mohammad Saiedur Rahaman, Ryen W. White, Flora D. Salim	https://doi.org/10.1145/3459637.3482076	Short Paper Track
Self-supervised Fine-tuning for Efficient Passage Re-ranking.	Meoungjun Kim, Youngjoong Ko	https://doi.org/10.1145/3459637.3482179	Short Paper Track
Query-driven Segment Selection for Ranking Long Documents.	Youngwoo Kim, Razieh Rahimi, Hamed R. Bonab, James Allan	https://doi.org/10.1145/3459637.3482101	Short Paper Track
UQJG: Identifying Transactions that Collaborate to Violate an SQL Assertion.	Toon Koppelaars, Xavier Oriol, Ernest Teniente, Sergi Curto, Eduard Pujol	https://doi.org/10.1145/3459637.3482210	Short Paper Track
Exploratory Search of GANs with Contextual Bandits.	Ivan Kropotov, Alan Medlar, Dorota Glowacka	https://doi.org/10.1145/3459637.3482103	Short Paper Track
Asterisk-Shaped Features for Tabular Data.	Yuki Kurauchi, Yoshiaki Takimoto, Shuhei Yamamoto, Shunichi Seko, Hiroyuki Toda	https://doi.org/10.1145/3459637.3482059	Short Paper Track
Boosting Graph Alignment Algorithms.	Alexander Frederiksen Kyster, Simon Daugaard Nielsen, Judith Hermanns, Davide Mottin, Panagiotis Karras	https://doi.org/10.1145/3459637.3482067	Short Paper Track
Attention Based Subgraph Classification for Link Prediction by Network Re-weighting.	Darong Lai, Zheyi Liu, Junyao Huang, Zhihong Chong, Weiwei Wu, Christine Nardini	https://doi.org/10.1145/3459637.3482060	Short Paper Track
SCOPA: Soft Code-Switching and Pairwise Alignment for Zero-Shot Cross-lingual Transfer.	Dohyeon Lee, Jaeseong Lee, Gyewon Lee, Byung-Gon Chun, Seung-won Hwang	https://doi.org/10.1145/3459637.3482176	Short Paper Track
CrossAug: A Contrastive Data Augmentation Method for Debiasing Fact Verification Models.	Minwoo Lee, Seungpil Won, Juae Kim, Hwanhee Lee, Cheon-Eum Park, Kyomin Jung	https://doi.org/10.1145/3459637.3482078	Short Paper Track
Dual Correction Strategy for Ranking Distillation in Top-N Recommender System.	Youngjune Lee, Kee-Eung Kim	https://doi.org/10.1145/3459637.3482093	Short Paper Track
Capsule Graph Neural Networks with EM Routing.	Yu Lei, Jing Zhang	https://doi.org/10.1145/3459637.3482069	Short Paper Track
Hubness-aware User Identity Linkage.	Chaozhuo Li, Senzhang Wang, Feiran Huang, Jie Xu, Philip S. Yu	https://doi.org/10.1145/3459637.3482122	Short Paper Track
Graph-based Semi-Supervised Learning by Strengthening Local Label Consistency.	Chen Li, Xutan Peng, Hao Peng, Jia Wu, Lihong Wang, Philip S. Yu, Jianxin Li, Lichao Sun	https://doi.org/10.1145/3459637.3482114	Short Paper Track
AdaptiveGCN: Efficient GCN Through Adaptively Sparsifying Graphs.	Dongyue Li, Tao Yang, Lun Du, Zhezhi He, Li Jiang	https://doi.org/10.1145/3459637.3482049	Short Paper Track
Multi-subspace Implicit Alignment for Cross-modal Retrieval on Cooking Recipes and Food Images.	Lin Li, Ming Li, Zichen Zan, Qing Xie, Jianquan Liu	https://doi.org/10.1145/3459637.3482149	Short Paper Track
OTCMR: Bridging Heterogeneity Gap with Optimal Transport for Cross-modal Retrieval.	Mingyang Li, Shao-Lun Huang, Lin Zhang	https://doi.org/10.1145/3459637.3482158	Short Paper Track
Span-Level Emotion Cause Analysis by BERT-based Graph Attention Network.	Xiangju Li, Wei Gao, Shi Feng, Daling Wang, Shafiq R. Joty	https://doi.org/10.1145/3459637.3482185	Short Paper Track
Span-level Emotion Cause Analysis with Neural Sequence Tagging.	Xiangju Li, Wei Gao, Shi Feng, Daling Wang, Shafiq R. Joty	https://doi.org/10.1145/3459637.3482186	Short Paper Track
Vandalism Detection in OpenStreetMap via User Embeddings.	Yinxiao Li, T. Jennings Anderson, Yiqi Niu	https://doi.org/10.1145/3459637.3482213	Short Paper Track
Graph Representation Learning via Adversarial Variational Bayes.	Yunhe Li, Yaochen Hu, Yingxue Zhang	https://doi.org/10.1145/3459637.3482116	Short Paper Track
Enhancing Aspect-Based Sentiment Analysis with Supervised Contrastive Learning.	Bin Liang, Wangda Luo, Xiang Li, Lin Gui, Min Yang, Xiaoqi Yu, Ruifeng Xu	https://doi.org/10.1145/3459637.3482096	Short Paper Track
Multivariate and Propagation Graph Attention Network for Spatial-Temporal Prediction with Outdoor Cellular Traffic.	Chung-Yi Lin, Hung-Ting Su, Shen-Lung Tung, Winston H. Hsu	https://doi.org/10.1145/3459637.3482152	Short Paper Track
GGP: A Graph-based Grouping Planner for Explicit Control of Long Text Generation.	Xuming Lin, Shaobo Cui, Zhongzhou Zhao, Wei Zhou, Ji Zhang, Haiqing Chen	https://doi.org/10.1145/3459637.3482111	Short Paper Track
State-Aware Meta-Evaluation of Evaluation Metrics in Interactive Information Retrieval.	Jiqun Liu, Ran Yu	https://doi.org/10.1145/3459637.3482190	Short Paper Track
Deep Active Learning for Text Classification with Diverse Interpretations.	Qiang Liu, Yanqiao Zhu, Zhaocheng Liu, Yufeng Zhang, Shu Wu	https://doi.org/10.1145/3459637.3482080	Short Paper Track
Fine-Grained Element Identification in Complaint Text of Internet Fraud.	Tong Liu, Siyuan Wang, Jingchao Fu, Lei Chen, Zhongyu Wei, Yaqi Liu, Heng Ye, Liaosa Xu, Weiqiang Wang, Xuanjing Huang	https://doi.org/10.1145/3459637.3482108	Short Paper Track
Age Inference Using A Hierarchical Attention Neural Network.	Yaguang Liu, Lisa Singh	https://doi.org/10.1145/3459637.3482055	Short Paper Track
Learning Representations of Inactive Users: A Cross Domain Approach with Graph Neural Networks.	Ziqi Liu, Yue Shen, Xiaocheng Cheng, Qiang Li, Jianping Wei, Zhiqiang Zhang, Dong Wang, Xiaodong Zeng, Jinjie Gu, Jun Zhou	https://doi.org/10.1145/3459637.3482131	Short Paper Track
FedSkel: Efficient Federated Learning on Heterogeneous Systems with Skeleton Gradients Update.	Junyu Luo, Jianlei Yang, Xucheng Ye, Xin Guo, Weisheng Zhao	https://doi.org/10.1145/3459637.3482107	Short Paper Track
Operation Diagnosis on Procedure Graph: The Task and Dataset.	Ruipu Luo, Qi Zhu, Qin Chen, Siyuan Wang, Zhongyu Wei, Weijian Sun, Shuang Tang	https://doi.org/10.1145/3459637.3482157	Short Paper Track
Review-Aware Neural Recommendation with Cross-Modality Mutual Attention.	Songyin Luo, Xiangkui Lu, Jun Wu, Jianbo Yuan	https://doi.org/10.1145/3459637.3482172	Short Paper Track
Leveraging Domain Information to Classify Financial Documents via Unsupervised Graph Momentum Contrast.	Xueni Luo, Dawei Cheng, Haorui Ma, Junhao Wang, Mengzhen Fan, Yifeng Luo	https://doi.org/10.1145/3459637.3482133	Short Paper Track
Smoothing with Fake Label.	Ziyang Luo, Yadong Xi, Xiaoxi Mao	https://doi.org/10.1145/3459637.3482184	Short Paper Track
Learning Sparse Binary Code for Maximum Inner Product Search.	Changyi Ma, Fangchen Yu, Yueyao Yu, Wenye Li	https://doi.org/10.1145/3459637.3482132	Short Paper Track
Temporal Network Embedding via Tensor Factorization.	Jing Ma, Qiuchen Zhang, Jian Lou, Li Xiong, Joyce C. Ho	https://doi.org/10.1145/3459637.3482200	Short Paper Track
On Approximate Nearest Neighbour Selection for Multi-Stage Dense Retrieval.	Craig Macdonald, Nicola Tonellotto	https://doi.org/10.1145/3459637.3482156	Short Paper Track
GDFM: Gene Vectors Embodied Deep Attentional Factorization Machines for Interaction prediction.	Sameen Mansha, Tayyab Khalid, Faisal Kamiran, Masroor Hussain, Syed Fawad Hussain, Hongzhi Yin	https://doi.org/10.1145/3459637.3482110	Short Paper Track
Neuron Campaign for Initialization Guided by Information Bottleneck Theory.	Haitao Mao, Xu Chen, Qiang Fu, Lun Du, Shi Han, Dongmei Zhang	https://doi.org/10.1145/3459637.3482153	Short Paper Track
On Skipping Behaviour Types in Music Streaming Sessions.	Francesco Meggetto, Crawford Revie, John Levine, Yashar Moshfeghi	https://doi.org/10.1145/3459637.3482123	Short Paper Track
Multi-objective Few-shot Learning for Fair Classification.	Ishani Mondal, Procheta Sen, Debasis Ganguly	https://doi.org/10.1145/3459637.3482146	Short Paper Track
MDFEND: Multi-domain Fake News Detection.	Qiong Nan, Juan Cao, Yongchun Zhu, Yanyan Wang, Jintao Li	https://doi.org/10.1145/3459637.3482139	Short Paper Track
Discovery of Temporal Graph Functional Dependencies.	Levin Noronha, Fei Chiang	https://doi.org/10.1145/3459637.3482087	Short Paper Track
Lightweight Visual Question Answering using Scene Graphs.	Sai Vidyaranya Nuthalapati, Ramraj Chandradevan, Eleonora Giunchiglia, Bowen Li, Maxime Kayser, Thomas Lukasiewicz, Carl Yang	https://doi.org/10.1145/3459637.3482218	Short Paper Track
Training Neural Networks with Random Noise Images for Adversarial Robustness.	Ji-Young Park, Lin Liu, Jiuyong Li, Jixue Liu	https://doi.org/10.1145/3459637.3482205	Short Paper Track
Evaluating Fairness in Argument Retrieval.	Sachin Pathiyan Cherumanal, Damiano Spina, Falk Scholer, W. Bruce Croft	https://doi.org/10.1145/3459637.3482099	Short Paper Track
Evaluating the Prediction Bias Induced by Label Imbalance in Multi-label Classification.	Luca Piras, Ludovico Boratto, Guilherme Ramos	https://doi.org/10.1145/3459637.3482100	Short Paper Track
Trilateral Spatiotemporal Attention Network for User Behavior Modeling in Location-based Search.	Yi Qi, Ke Hu, Bo Zhang, Jia Cheng, Jun Lei	https://doi.org/10.1145/3459637.3482206	Short Paper Track
Reputation Equity in Ranking Systems.	Guilherme Ramos, Ludovico Boratto, Mirko Marras	https://doi.org/10.1145/3459637.3482171	Short Paper Track
Student Can Also be a Good Teacher: Extracting Knowledge from Vision-and-Language Model for Cross-Modal Retrieval.	Jun Rao, Tao Qian, Shuhan Qi, Yulin Wu, Qing Liao, Xuan Wang	https://doi.org/10.1145/3459637.3482194	Short Paper Track
Accelerating Variant Calling on Human Genomes Using a Commodity Cluster.	Praveen Rao, Arun Zachariah, Deepthi S. Rao, Peter J. Tonellato, Wesley C. Warren, Eduardo Simoes	https://doi.org/10.1145/3459637.3482047	Short Paper Track
A Conditional Cascade Model for Relational Triple Extraction.	Feiliang Ren, Longhui Zhang, Shujuan Yin, Xiaofeng Zhao, Shilei Liu, Bochao Li	https://doi.org/10.1145/3459637.3482045	Short Paper Track
Knowledge-Aware Neural Networks for Medical Forum Question Classification.	Soumyadeep Roy, Sudip Chakraborty, Aishik Mandal, Gunjan Balde, Prakhar Sharma, Anandhavelu Natarajan, Megha Khosla, Shamik Sural, Niloy Ganguly	https://doi.org/10.1145/3459637.3482128	Short Paper Track
Will Sorafenib Help?: Treatment-aware Reranking in Precision Medicine Search.	Maciej Rybinski, Sarvnaz Karimi	https://doi.org/10.1145/3459637.3482220	Short Paper Track
DeepGroup: Group Recommendation with Implicit Feedback.	Sarina Sajadi Ghaemmaghami, Amirali Salehi-Abari	https://doi.org/10.1145/3459637.3482081	Short Paper Track
Locate Who You Are: Matching Geo-location to Text for User Identity Linkage.	Jiangli Shao, Yongqing Wang, Hao Gao, Huawei Shen, Yangyang Li, Xueqi Cheng	https://doi.org/10.1145/3459637.3482134	Short Paper Track
Determining Subjective Bias in Text through Linguistically Informed Transformer based Multi-Task Network.	Manjira Sinha, Tirthankar Dasgupta	https://doi.org/10.1145/3459637.3482084	Short Paper Track
Predicting Success of a Persuasion through Joint Modeling of Utterance Categorization.	Manjira Sinha, Tirthankar Dasgupta	https://doi.org/10.1145/3459637.3482160	Short Paper Track
Self-Supervised Learning based on Sentiment Analysis with Word Weight Calculation.	Dongcheol Son, Youngjoong Ko	https://doi.org/10.1145/3459637.3482180	Short Paper Track
Location-Aware Named Entity Disambiguation.	Maithrreye Srinivasan, Davood Rafiei	https://doi.org/10.1145/3459637.3482135	Short Paper Track
AGCNT: Adaptive Graph Convolutional Network for Transformer-based Long Sequence Time-Series Forecasting.	Hongyang Su, Xiaolong Wang, Yang Qin	https://doi.org/10.1145/3459637.3482054	Short Paper Track
Talking Face Generation Based on Information Bottleneck and Complementary Representations.	Jie Tang, Yiling Wu, Minglei Li, Zhu Wang	https://doi.org/10.1145/3459637.3482198	Short Paper Track
HiCoVA: Hierarchical Conditional Variational Autoencoder for Keyphrase Generation.	Tokala Yaswanth Sri Sai Santosh, Nikhil Reddy Varimalla, Anoop Vallabhajosyula, Debarshi Kumar Sanyal, Partha Pratim Das	https://doi.org/10.1145/3459637.3482119	Short Paper Track
Query Embedding Pruning for Dense Retrieval.	Nicola Tonellotto, Craig Macdonald	https://doi.org/10.1145/3459637.3482162	Short Paper Track
Vector-Quantized Autoencoder With Copula for Collaborative Filtering.	Guanyu Wang, Ting Zhong, Xovee Xu, Kunpeng Zhang, Fan Zhou, Yong Wang	https://doi.org/10.1145/3459637.3482216	Short Paper Track
SportsSum2.0: Generating High-Quality Sports News from Live Text Commentary.	Jiaan Wang, Zhixu Li, Qiang Yang, Jianfeng Qu, Zhigang Chen, Qingsheng Liu, Guoping Hu	https://doi.org/10.1145/3459637.3482188	Short Paper Track
Template-guided Clarifying Question Generation for Web Search Clarification.	Jian Wang, Wenjie Li	https://doi.org/10.1145/3459637.3482199	Short Paper Track
Embedding Node Structural Role Identity Using Stress Majorization.	Lili Wang, Chenghan Huang, Weicheng Ma, Ying Lu, Soroush Vosoughi	https://doi.org/10.1145/3459637.3482095	Short Paper Track
Graph Embedding via Diffusion-Wavelets-Based Node Feature Distribution Characterization.	Lili Wang, Chenghan Huang, Weicheng Ma, Xinyuan Cao, Soroush Vosoughi	https://doi.org/10.1145/3459637.3482115	Short Paper Track
Fully Hyperbolic Graph Convolution Network for Recommendation.	Liping Wang, Fenyu Hu, Shu Wu, Liang Wang	https://doi.org/10.1145/3459637.3482109	Short Paper Track
Label-informed Graph Structure Learning for Node Classification.	Liping Wang, Fenyu Hu, Shu Wu, Liang Wang	https://doi.org/10.1145/3459637.3482129	Short Paper Track
BiCMTS: Bidirectional Coupled Multivariate Learning of Irregular Time Series with Missing Values.	Qinfen Wang, Siyuan Ren, Yong Xia, Longbing Cao	https://doi.org/10.1145/3459637.3482064	Short Paper Track
Adversarial Domain Adaptation for Cross-lingual Information Retrieval with Multilingual BERT.	Runchuan Wang, Zhao Zhang, Fuzhen Zhuang, Dehong Gao, Yi Wei, Qing He	https://doi.org/10.1145/3459637.3482050	Short Paper Track
Modeling Inter-Claim Interactions for Verifying Multiple Claims.	Shuai Wang, Wenji Mao	https://doi.org/10.1145/3459637.3482144	Short Paper Track
Low-dimensional Alignment for Cross-Domain Recommendation.	Tianxin Wang, Fuzhen Zhuang, Zhiqiang Zhang, Daixin Wang, Jun Zhou, Qing He	https://doi.org/10.1145/3459637.3482137	Short Paper Track
DSKReG: Differentiable Sampling on Knowledge Graph for Recommendation with Relational GNN.	Yu Wang, Zhiwei Liu, Ziwei Fan, Lichao Sun, Philip S. Yu	https://doi.org/10.1145/3459637.3482092	Short Paper Track
